SIGLA_UF;CODIGO_CARGO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;COD_SITUACAO_CANDIDATURA;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;CODIGO_LEGENDA;CODIGO_OCUPACAO;DESCRICAO_OCUPACAO;IDADE_DATA_ELEICAO;CODIGO_SEXO;DESCRICAO_SEXO;COD_GRAU_INSTRUCAO;DESCRICAO_GRAU_INSTRUCAO;CODIGO_ESTADO_CIVIL;DESCRICAO_ESTADO_CIVIL;CODIGO_COR_RACA;DESCRICAO_COR_RACA;CODIGO_NACIONALIDADE;DESCRICAO_NACIONALIDADE;DESPESA_MAX_CAMPANHA;COD_SIT_TOT_TURNO;DESC_SIT_TOT_TURNO;VALOR_BEM;VALOR_RECEITA
MS;7;DEPUTADO ESTADUAL;DANDARA LIMA THEODORO NANTES;1.2E+11;2;DEFERIDO;16;1.2E+11;190;FOT‡GRAFO E ASSEMELHADOS;26;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;16000;4;N«O ELEITO;56100;865.69
MS;6;DEPUTADO FEDERAL;DANIELE DA SILVA SANTOS;1.2E+11;2;DEFERIDO;45;1.2E+11;171;JORNALISTA E REDATOR;39;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;220800.99;202021.8
MS;6;DEPUTADO FEDERAL;WANDERLEY MACEDO LIMA;1.2E+11;2;DEFERIDO;17;1.2E+11;257;EMPRESµRIO;49;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;4;N«O ELEITO;32230;61318.3
MS;7;DEPUTADO ESTADUAL;AMARILDO VALDO DA CRUZ;1.2E+11;2;DEFERIDO;13;1.2E+11;277;DEPUTADO;52;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);2;PRETA;1;BRASILEIRA NATA;2000000;2;ELEITO POR QP;2251931.26;1634763.12
MS;7;DEPUTADO ESTADUAL;AIDA MACHADO DOMINGOS;1.2E+11;2;DEFERIDO;45;1.2E+11;999;OUTROS;60;4;FEMININO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;400399.2;10552.5
MS;7;DEPUTADO ESTADUAL;LUIZ ANT‚NIO LEMES DE OLIVEIRA;1.2E+11;2;DEFERIDO;25;1.2E+11;101;ENGENHEIRO;47;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;182220;4082.75
MS;7;DEPUTADO ESTADUAL;RONI CLEI HOFF;1.2E+11;2;DEFERIDO;11;1.2E+11;257;EMPRESµRIO;39;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;4;N«O ELEITO;147794.97;6283.8
MS;7;DEPUTADO ESTADUAL;CLAUDIA WANESSA DE SOUZA BARBOSA;1.2E+11;2;DEFERIDO;15;1.2E+11;278;VEREADOR;41;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;1406.41;22450
MS;7;DEPUTADO ESTADUAL;ABADIO MARQUES DE REZENDE;1.2E+11;2;DEFERIDO;17;1.2E+11;131;ADVOGADO;60;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;398000;36000
MS;7;DEPUTADO ESTADUAL;ELIAS BORGES DE CAMPOS;1.2E+11;2;DEFERIDO;23;1.2E+11;999;OUTROS;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;30000;31710.25
MS;7;DEPUTADO ESTADUAL;RINALDO MODESTO DE OLIVEIRA;1.2E+11;2;DEFERIDO;45;1.2E+11;296;SERVIDOR PÈBLICO FEDERAL;49;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;2000000;2;ELEITO POR QP;1051714.04;328197.03
MS;6;DEPUTADO FEDERAL;RONILÄO CRUZ DE OLIVEIRA;1.2E+11;2;DEFERIDO;44;1.2E+11;132;PSIC‡LOGO;46;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;4000000;4;N«O ELEITO;22000;38484.5
MS;7;DEPUTADO ESTADUAL;MARA ELISA NAVACCHI CASEIRO;1.2E+11;2;DEFERIDO;70;1.2E+11;277;DEPUTADO;50;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;2;ELEITO POR QP;2451986.72;607238.65
MS;7;DEPUTADO ESTADUAL;SIMEI RICARDO DE LIMA;1.2E+11;2;DEFERIDO;12;1.2E+11;111;MêDICO;47;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;3780000;85720.71
MS;6;DEPUTADO FEDERAL;MARÄAL GONÄALVES LEITE FILHO;1.2E+11;2;DEFERIDO;15;1.2E+11;277;DEPUTADO;49;2;MASCULINO;8;SUPERIOR COMPLETO;5;VIÈVO(A);1;BRANCA;1;BRASILEIRA NATA;7000000;5;SUPLENTE;2037676.21;1580450
MS;7;DEPUTADO ESTADUAL;CELSO MORAES DE SOUZA;1.2E+11;2;DEFERIDO;12;1.2E+11;999;OUTROS;56;2;MASCULINO;5;ENSINO MêDIO INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;130000;130768.54
MS;7;DEPUTADO ESTADUAL;JOSê ALMI PEREIRA  MOURA;1.2E+11;2;DEFERIDO;13;1.2E+11;921;MILITAR REFORMADO;51;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;2000000;2;ELEITO POR QP;517939.6;610401.97
MS;7;DEPUTADO ESTADUAL;FABRIZIA TINOCO ABREGO;1.2E+11;2;DEFERIDO;90;1.2E+11;278;VEREADOR;42;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;58174.53;2000
MS;7;DEPUTADO ESTADUAL;GILVANE ORDALIA DE AMORIM;1.2E+11;2;DEFERIDO;13;1.2E+11;512;CABELEIREIRO E BARBEIRO;41;4;FEMININO;3;ENSINO FUNDAMENTAL INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;80000;41410.47
MS;7;DEPUTADO ESTADUAL;ROBSON LEIRIA MARTINS;1.2E+11;2;DEFERIDO;19;1.2E+11;131;ADVOGADO;51;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;185827.85;25300
MS;7;DEPUTADO ESTADUAL;RAIMUNDO LEONARDO DA COSTA;1.2E+11;2;DEFERIDO;65;1.2E+11;923;APOSENTADO (EXCETO SERVIDOR PÈBLICO);75;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;1385000;31188.5
MT;6;DEPUTADO FEDERAL;MAURO SERGIO GARCIA;1.1E+11;2;DEFERIDO;15;1.1E+11;278;VEREADOR;48;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;161000;321184.82
MT;6;DEPUTADO FEDERAL;NUDY MILLA FERREIRA SANTOS;1.1E+11;2;DEFERIDO;55;1.1E+11;999;OUTROS;36;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;8000000;4;N«O ELEITO;26000;1000
MT;7;DEPUTADO ESTADUAL;JO«O MADUREIRA DOS SANTOS;1.1E+11;2;DEFERIDO;20;1.1E+11;278;VEREADOR;62;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;60000;59415
MT;7;DEPUTADO ESTADUAL;EMANUEL PINHEIRO;1.1E+11;2;DEFERIDO;22;1.1E+11;131;ADVOGADO;49;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;2;ELEITO POR QP;1100000;575711.05
MT;7;DEPUTADO ESTADUAL;JOSê DOMINGOS FRAGA FILHO;1.1E+11;2;DEFERIDO;55;1.1E+11;103;AGR‚NOMO;59;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;4000000;2;ELEITO POR QP;921743.34;336267.46
MT;6;DEPUTADO FEDERAL;FELIX MANOEL SOUZA PINTO ALVARES;1.1E+11;2;DEFERIDO;77;1.1E+11;111;MêDICO;33;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;4;N«O ELEITO;945000;220932
MT;7;DEPUTADO ESTADUAL;VALCIR JUSTINO;1.1E+11;2;DEFERIDO;12;1.1E+11;394;AUXILIAR DE ESCRIT‡RIO E ASSEMELHADOS;45;2;MASCULINO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;20000;9799.68
MT;7;DEPUTADO ESTADUAL;ALOIZIO JOSE FERREIRA MIRANDA;1.1E+11;2;DEFERIDO;70;1.1E+11;257;EMPRESµRIO;42;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;4;N«O ELEITO;117000;3131.42
MT;7;DEPUTADO ESTADUAL;LEONARDO OLIVEIRA SANDES;1.1E+11;2;DEFERIDO;90;1.1E+11;278;VEREADOR;28;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;205000;39588.51
MT;6;DEPUTADO FEDERAL;EDERSON DAL MOLIN;1.1E+11;2;DEFERIDO;12;1.1E+11;298;SERVIDOR PÈBLICO MUNICIPAL;38;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;385530;542016.07
MT;7;DEPUTADO ESTADUAL;DEBORA ZAMBIASI;1.1E+11;2;DEFERIDO;90;1.1E+11;999;OUTROS;31;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;30000;1882.08
MT;7;DEPUTADO ESTADUAL;MARIA DA GLORIA BORGES DA SILVA;1.1E+11;2;DEFERIDO;65;1.1E+11;601;AGRICULTOR;50;4;FEMININO;4;ENSINO FUNDAMENTAL COMPLETO;9;DIVORCIADO(A);2;PRETA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;87500;11050
MT;7;DEPUTADO ESTADUAL;HUMBERTO LEMES CAMPOS SILVA;1.1E+11;2;DEFERIDO;12;1.1E+11;257;EMPRESµRIO;35;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);2;PRETA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;96964.01;92116
MT;7;DEPUTADO ESTADUAL;FABIO CARLOS CASSOLI;1.1E+11;2;DEFERIDO;14;1.1E+11;257;EMPRESµRIO;31;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);2;PRETA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;26000;19856.75
MT;7;DEPUTADO ESTADUAL;ARI GENEZIO LAFIN;1.1E+11;2;DEFERIDO;45;1.1E+11;257;EMPRESµRIO;41;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;2050795.58;238100
MT;7;DEPUTADO ESTADUAL;ODAIR ANDRê;1.1E+11;2;DEFERIDO;45;1.1E+11;278;VEREADOR;39;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;126000;52962.73
MT;6;DEPUTADO FEDERAL;SILVIO MOISES NEGRI;1.1E+11;2;DEFERIDO;65;1.1E+11;142;PROFESSOR DE ENSINO SUPERIOR;40;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;473000;5774.5
MT;7;DEPUTADO ESTADUAL;EUNICE TEODORA DOS SANTOS;1.1E+11;2;DEFERIDO;55;1.1E+11;297;SERVIDOR PÈBLICO ESTADUAL;36;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;114508.61;50100
MT;7;DEPUTADO ESTADUAL;VINICIUS EDUARDO LIMA PIRES DE MIRANDA;1.1E+11;2;DEFERIDO;40;1.1E+11;131;ADVOGADO;24;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;1834.24;34323.55
MT;7;DEPUTADO ESTADUAL;FRANCISCO BELLO GALINDO NETTO;1.1E+11;2;DEFERIDO;14;1.1E+11;257;EMPRESµRIO;36;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;4029927;1751290.8
MT;6;DEPUTADO FEDERAL;ISABEL CRISTINA GAMA DA SILVEIRA;1.1E+11;2;DEFERIDO;12;1.1E+11;132;PSIC‡LOGO;59;4;FEMININO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;1149987.13;117011.4
MT;6;DEPUTADO FEDERAL;DOMINGAS RAMOS DA SILVA;1.1E+11;2;DEFERIDO;45;1.1E+11;581;DONA DE CASA;51;4;FEMININO;6;ENSINO MêDIO COMPLETO;5;VIÈVO(A);3;PARDA;1;BRASILEIRA NATA;2500000;5;SUPLENTE;25000;66264.73
MT;7;DEPUTADO ESTADUAL;JOSE CARLOS JUNQUEIRA DE ARAUJO;1.1E+11;2;DEFERIDO;77;1.1E+11;101;ENGENHEIRO;55;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;2;ELEITO POR QP;148091.84;227400
MT;7;DEPUTADO ESTADUAL;JOCIMAR BOONE WAGNER;1.1E+11;2;DEFERIDO;50;1.1E+11;213;FISCAL;49;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;4;N«O ELEITO;18000;64692.86
MT;7;DEPUTADO ESTADUAL;RICARDO KLEIM;1.1E+11;2;DEFERIDO;55;1.1E+11;112;VETERINµRIO;37;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;150000;3000
MT;6;DEPUTADO FEDERAL;DENILSON ROBERTO SODRE DE OLIVEIRA;1.1E+11;2;DEFERIDO;90;1.1E+11;278;VEREADOR;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;100428;12440
MT;6;DEPUTADO FEDERAL;ELIENE JOSê DE LIMA;1.1E+11;2;DEFERIDO;55;1.1E+11;266;PROFESSOR DE ENSINO MêDIO;59;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO(A) JUDICIALMENTE;1;BRANCA;1;BRASILEIRA NATA;8000000;4;N«O ELEITO;1435000;309373.4
MT;6;DEPUTADO FEDERAL;ISMAILI DE OLIVEIRA DONASSAN;1.1E+11;2;DEFERIDO;55;1.1E+11;131;ADVOGADO;28;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;8000000;4;N«O ELEITO;199000;61972.55
MT;6;DEPUTADO FEDERAL;HILTON GUSM«O ALVES;1.1E+11;2;DEFERIDO;90;1.1E+11;278;VEREADOR;49;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;50000;5083.67
MT;7;DEPUTADO ESTADUAL;AUGUSTO JORGE PEREIRA LEITE;1.1E+11;2;DEFERIDO;19;1.1E+11;172;PUBLICITµRIO;48;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;40000;4500
MT;7;DEPUTADO ESTADUAL;DANIEL PEREIRA MACHADO JUNIOR;1.1E+11;2;DEFERIDO;15;1.1E+11;257;EMPRESµRIO;38;2;MASCULINO;5;ENSINO MêDIO INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;1173254.5;132800
MT;7;DEPUTADO ESTADUAL;CELSO PAULO BANAZESKI;1.1E+11;2;DEFERIDO;55;1.1E+11;257;EMPRESµRIO;52;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;922730.23;225856.12
MT;7;DEPUTADO ESTADUAL;PAULO HENRIQUE FERNANDES DE ABREU;1.1E+11;2;DEFERIDO;12;1.1E+11;101;ENGENHEIRO;31;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;158000;104219.54
MT;7;DEPUTADO ESTADUAL;JULIO DOMINGOS DE CAMPOS NETO;1.1E+11;2;DEFERIDO;25;1.1E+11;125;ADMINISTRADOR;36;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;582142.62;554081.04
MT;7;DEPUTADO ESTADUAL;JOSE CARLOS FLORES DA SILVA;1.1E+11;2;DEFERIDO;44;1.1E+11;257;EMPRESµRIO;50;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;199500;22416.75
MT;7;DEPUTADO ESTADUAL;ALTIR ANTONIO PERUZZO;1.1E+11;2;DEFERIDO;13;1.1E+11;124;CONTADOR;49;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;550000;104110.29
MT;7;DEPUTADO ESTADUAL;ADONIAS FERNANDES DE SOUZA;1.1E+11;2;DEFERIDO;15;1.1E+11;278;VEREADOR;50;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;77440.74;309468.5
MT;7;DEPUTADO ESTADUAL;NEIVA DE OLIVEIRA PINTO;1.1E+11;2;DEFERIDO;15;1.1E+11;278;VEREADOR;49;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;102700;2200
MT;6;DEPUTADO FEDERAL;MARCIO PAULO DA SILVA;1.1E+11;2;DEFERIDO;14;1.1E+11;297;SERVIDOR PÈBLICO ESTADUAL;43;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;91000;85567.24
MT;6;DEPUTADO FEDERAL;MARIA PATRICIA FERREIRA DA COSTA SOUZA;1.1E+11;2;DEFERIDO;17;1.1E+11;129;ARTES«O;34;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;56000;32936.73
MT;6;DEPUTADO FEDERAL;EUZIMAR SANTOS BATISTA;1.1E+11;2;DEFERIDO;90;1.1E+11;581;DONA DE CASA;40;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;20000;1882.08
MT;7;DEPUTADO ESTADUAL;JO«O BATISTA DA SILVA;1.1E+11;2;DEFERIDO;65;1.1E+11;257;EMPRESµRIO;42;2;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;11400;6170
MT;7;DEPUTADO ESTADUAL;ALEXANDRE PINTO LIBERATTI;1.1E+11;2;DEFERIDO;14;1.1E+11;131;ADVOGADO;44;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;320000;15000
MT;6;DEPUTADO FEDERAL;JULIANO DE SOUZA RABELO;1.1E+11;2;DEFERIDO;40;1.1E+11;921;MILITAR REFORMADO;43;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;270000;77767.78
MT;7;DEPUTADO ESTADUAL;BENEDITA LUZIA DUARTE;1.1E+11;2;DEFERIDO;22;1.1E+11;923;APOSENTADO (EXCETO SERVIDOR PÈBLICO);59;4;FEMININO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;5;SUPLENTE;128969.92;6255
MT;7;DEPUTADO ESTADUAL;ELIANE LINS DA SILVA;1.1E+11;2;DEFERIDO;43;1.1E+11;111;MêDICO;52;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;199994.22;90097.89
MT;7;DEPUTADO ESTADUAL;CARLOS AVALONE JUNIOR;1.1E+11;2;DEFERIDO;45;1.1E+11;101;ENGENHEIRO;54;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;1155554.93;977020.67
MT;7;DEPUTADO ESTADUAL;MURILO JOSê MONTEIRO AMORIM;1.1E+11;2;DEFERIDO;45;1.1E+11;296;SERVIDOR PÈBLICO FEDERAL;27;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;5;SUPLENTE;356232.4;91933.88
MT;7;DEPUTADO ESTADUAL;SATURNINO MASSON;1.1E+11;2;DEFERIDO;45;1.1E+11;257;EMPRESµRIO;69;2;MASCULINO;5;ENSINO MêDIO INCOMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;1000000;3;ELEITO POR MêDIA;4955000;376247.34
MT;7;DEPUTADO ESTADUAL;MILTON FERREIRA RODRIGUES;1.1E+11;2;DEFERIDO;44;1.1E+11;257;EMPRESµRIO;54;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;80000;123448.53
MT;7;DEPUTADO ESTADUAL;GUSTAVO DE MELO ANICEZIO;1.1E+11;2;DEFERIDO;55;1.1E+11;278;VEREADOR;30;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;66259.35;74894
MT;7;DEPUTADO ESTADUAL;EDISON MARIA MENDES DE SOUZA;1.1E+11;2;DEFERIDO;17;1.1E+11;999;OUTROS;53;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;625000;22996.73
MT;7;DEPUTADO ESTADUAL;MARIA BRAZ DE LIMA;1.1E+11;2;DEFERIDO;17;1.1E+11;265;PROFESSOR DE ENSINO FUNDAMENTAL;55;4;FEMININO;7;SUPERIOR INCOMPLETO;5;VIÈVO(A);3;PARDA;1;BRASILEIRA NATA;1500000;4;N«O ELEITO;160000;19376.75
MT;7;DEPUTADO ESTADUAL;MARCELO JOVENTINO COELHO;1.1E+11;2;DEFERIDO;20;1.1E+11;131;ADVOGADO;42;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;375500;7000
MT;6;DEPUTADO FEDERAL;NEUSA ANAIA DE SOUZA GOMES;1.1E+11;2;DEFERIDO;33;1.1E+11;169;COMERCIANTE;63;4;FEMININO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2900000;4;N«O ELEITO;1100000;1448
MT;7;DEPUTADO ESTADUAL;SERGIMAR VIEIRA MARQUES;1.1E+11;2;DEFERIDO;40;1.1E+11;257;EMPRESµRIO;41;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;108687.63;28111.68
MT;7;DEPUTADO ESTADUAL;WALDIR BENTO DA COSTA;1.1E+11;2;DEFERIDO;15;1.1E+11;278;VEREADOR;42;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;309514;325340
MT;6;DEPUTADO FEDERAL;VALTENIR LUIZ PEREIRA;1.1E+11;2;DEFERIDO;90;1.1E+11;277;DEPUTADO;42;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;3000000;3;ELEITO POR MêDIA;245191.6;320497.15
MT;6;DEPUTADO FEDERAL;MARIA EUGENIA BRAGA;1.1E+11;2;DEFERIDO;70;1.1E+11;292;AGENTE ADMINISTRATIVO;60;4;FEMININO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;4;N«O ELEITO;155000;7000
MT;7;DEPUTADO ESTADUAL;LILIAN BISPO BUENO;1.1E+11;2;DEFERIDO;50;1.1E+11;233;POLICIAL MILITAR;33;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;1000000;4;N«O ELEITO;17367.48;64692.86
MT;7;DEPUTADO ESTADUAL;MARLI APARECIDA ANTUNES DE MACEDO KERBAUY;1.1E+11;2;DEFERIDO;10;1.1E+11;266;PROFESSOR DE ENSINO MêDIO;59;4;FEMININO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;2000000;5;SUPLENTE;156000;24742
MT;6;DEPUTADO FEDERAL;HERMINIO BARRETO;1.1E+11;2;DEFERIDO;22;1.1E+11;277;DEPUTADO;65;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;1384226.24;1053020.5
MT;7;DEPUTADO ESTADUAL;EDICLEIA PEREIRA DE SOUZA;1.1E+11;2;DEFERIDO;55;1.1E+11;125;ADMINISTRADOR;41;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;100000;1000
